PDB_ID	RAW_JSON	TASK_NAME	SPLIT	JSON_RNA_CHAIN_COUNT	MANIFEST_RNA_CHAIN_COUNT	MAX_CHAIN_LENGTH	SEQUENCE_MULTISET_MATCH	HAS_NON_ACGU	HAS_OVERLENGTH_CHAIN	STATUS	ISSUE_CODES
5V0K	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v0k.json	5V0K	train	1	1	13	True	True	False	FAIL	NON_ACGU_SEQUENCE
5V0O	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v0o.json	5V0O	train	2	2	25	True	True	False	FAIL	NON_ACGU_SEQUENCE
5V16	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v16.json	5V16	train	1	1	41	True	False	False	PASS	
5V17	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v17.json	5V17	train	1	1	41	True	False	False	PASS	
5V1K	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v1k.json	5V1K	train	2	2	12	True	True	False	FAIL	NON_ACGU_SEQUENCE
5V1L	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v1l.json	5V1L	train	4	4	12	True	True	False	FAIL	NON_ACGU_SEQUENCE
5V2H	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v2h.json	5V2H	train	4	4	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
5V2R	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v2r.json	5V2R	train	2	2	15	True	False	False	PASS	
5V3F	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v3f.json	5V3F	train	2	2	31	True	False	False	PASS	
5V3I	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v3i.json	5V3I	train	1	1	186	True	False	False	PASS	
5V9Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/5v9z.json	5V9Z	train	2	2	25	True	True	False	FAIL	NON_ACGU_SEQUENCE
5VCF	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vcf.json	5VCF	train	2	2	22	True	False	False	PASS	
5VCI	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vci.json	5VCI	train	2	2	22	True	False	False	PASS	
5VGW	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vgw.json	5VGW	train	2	2	22	True	False	False	PASS	
5VH7	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vh7.json	5VH7	train	2	2	15	True	False	False	PASS	
5VH8	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vh8.json	5VH8	train	2	2	15	True	False	False	PASS	
5VJ9	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vj9.json	5VJ9	train	4	4	16	True	False	False	PASS	
5VJB	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vjb.json	5VJB	train	4	4	16	True	False	False	PASS	
5VR4	/storage9920/home/tinghao.xia/Json_data/Simple_json/5vr4.json	5VR4	train	4	4	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
5WQ1	/storage9920/home/tinghao.xia/Json_data/Simple_json/5wq1.json	5WQ1	train	1	1	23	True	False	False	PASS	
5XI1	/storage9920/home/tinghao.xia/Json_data/Simple_json/5xi1.json	5XI1	train	2	2	9	True	False	False	PASS	
5XWG	/storage9920/home/tinghao.xia/Json_data/Simple_json/5xwg.json	5XWG	train	1	1	15	True	False	False	PASS	
5XZ1	/storage9920/home/tinghao.xia/Json_data/Simple_json/5xz1.json	5XZ1	train	4	4	22	True	False	False	PASS	
5Z1H	/storage9920/home/tinghao.xia/Json_data/Simple_json/5z1h.json	5Z1H	train	2	2	23	True	False	False	PASS	
5Z1I	/storage9920/home/tinghao.xia/Json_data/Simple_json/5z1i.json	5Z1I	train	1	1	21	True	False	False	PASS	
5Z71	/storage9920/home/tinghao.xia/Json_data/Simple_json/5z71.json	5Z71	train	2	2	22	True	False	False	PASS	
5ZEG	/storage9920/home/tinghao.xia/Json_data/Simple_json/5zeg.json	5ZEG	train	3	3	23	True	False	False	PASS	
5ZEI	/storage9920/home/tinghao.xia/Json_data/Simple_json/5zei.json	5ZEI	train	2	2	22	True	False	False	PASS	
5ZEJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/5zej.json	5ZEJ	train	2	2	22	True	False	False	PASS	
5ZEM	/storage9920/home/tinghao.xia/Json_data/Simple_json/5zem.json	5ZEM	train	2	2	22	True	False	False	PASS	
6AAS	/storage9920/home/tinghao.xia/Json_data/Simple_json/6aas.json	6AAS	train	1	1	28	True	False	False	PASS	
6AAU	/storage9920/home/tinghao.xia/Json_data/Simple_json/6aau.json	6AAU	train	1	1	24	True	False	False	PASS	
6AZ4	/storage9920/home/tinghao.xia/Json_data/Simple_json/6az4.json	6AZ4	train	2	2	32	True	False	False	PASS	
6BFB	/storage9920/home/tinghao.xia/Json_data/Simple_json/6bfb.json	6BFB	train	2	2	56	True	False	False	PASS	
6BG9	/storage9920/home/tinghao.xia/Json_data/Simple_json/6bg9.json	6BG9	train	2	2	47	True	False	False	PASS	
6BGB	/storage9920/home/tinghao.xia/Json_data/Simple_json/6bgb.json	6BGB	train	3	3	16	True	True	False	FAIL	NON_ACGU_SEQUENCE
6BJX	/storage9920/home/tinghao.xia/Json_data/Simple_json/6bjx.json	6BJX	train	2	2	158	True	False	False	PASS	
6BMD	/storage9920/home/tinghao.xia/Json_data/Simple_json/6bmd.json	6BMD	train	6	6	24	True	True	False	FAIL	NON_ACGU_SEQUENCE
6BY4	/storage9920/home/tinghao.xia/Json_data/Simple_json/6by4.json	6BY4	train	1	1	14	True	False	False	PASS	
6BY5	/storage9920/home/tinghao.xia/Json_data/Simple_json/6by5.json	6BY5	train	1	1	14	True	False	False	PASS	
6C27	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c27.json	6C27	train	2	2	47	True	False	False	PASS	
6C63	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c63.json	6C63	train	3	3	36	True	False	False	PASS	
6C64	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c64.json	6C64	train	3	3	36	True	False	False	PASS	
6C65	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c65.json	6C65	train	3	3	36	True	False	False	PASS	
6C8D	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8d.json	6C8D	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8E	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8e.json	6C8E	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8I	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8i.json	6C8I	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8J	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8j.json	6C8J	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8K	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8k.json	6C8K	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8L	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8l.json	6C8L	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8M	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8m.json	6C8M	train	2	2	15	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8N	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8n.json	6C8N	train	2	2	15	True	True	False	FAIL	NON_ACGU_SEQUENCE
6C8O	/storage9920/home/tinghao.xia/Json_data/Simple_json/6c8o.json	6C8O	train	2	2	15	True	True	False	FAIL	NON_ACGU_SEQUENCE
6CAB	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cab.json	6CAB	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6CB3	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cb3.json	6CB3	train	2	2	101	True	False	False	PASS	
6CC1	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cc1.json	6CC1	train	2	2	101	True	False	False	PASS	
6CC3	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cc3.json	6CC3	train	2	2	101	True	False	False	PASS	
6CHR	/storage9920/home/tinghao.xia/Json_data/Simple_json/6chr.json	6CHR	train	2	2	625	True	False	False	PASS	
6CIH	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cih.json	6CIH	train	2	2	621	True	False	False	PASS	
6CK4	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ck4.json	6CK4	train	4	4	117	True	False	False	PASS	
6CK5	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ck5.json	6CK5	train	2	2	117	True	False	False	PASS	
6CU1	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cu1.json	6CU1	train	1	1	81	True	False	False	PASS	
6CXZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cxz.json	6CXZ	train	2	2	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
6CY0	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cy0.json	6CY0	train	8	8	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
6CY2	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cy2.json	6CY2	train	2	2	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
6CY4	/storage9920/home/tinghao.xia/Json_data/Simple_json/6cy4.json	6CY4	train	8	8	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
6D3P	/storage9920/home/tinghao.xia/Json_data/Simple_json/6d3p.json	6D3P	train	1	1	45	True	False	False	PASS	
6D8L	/storage9920/home/tinghao.xia/Json_data/Simple_json/6d8l.json	6D8L	train	2	2	158	True	False	False	PASS	
6D8M	/storage9920/home/tinghao.xia/Json_data/Simple_json/6d8m.json	6D8M	train	2	2	159	True	False	False	PASS	
6D8N	/storage9920/home/tinghao.xia/Json_data/Simple_json/6d8n.json	6D8N	train	2	2	159	True	False	False	PASS	
6D8O	/storage9920/home/tinghao.xia/Json_data/Simple_json/6d8o.json	6D8O	train	2	2	158	True	False	False	PASS	
6DLQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dlq.json	6DLQ	train	1	1	107	True	False	False	PASS	
6DLR	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dlr.json	6DLR	train	1	1	107	True	False	False	PASS	
6DLS	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dls.json	6DLS	train	1	1	107	True	False	False	PASS	
6DLT	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dlt.json	6DLT	train	1	1	107	True	False	False	PASS	
6DMC	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dmc.json	6DMC	train	2	2	102	True	False	False	PASS	
6DMD	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dmd.json	6DMD	train	2	2	102	True	False	False	PASS	
6DME	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dme.json	6DME	train	1	1	102	True	False	False	PASS	
6DN1	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dn1.json	6DN1	train	2	2	57	True	False	False	PASS	
6DN2	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dn2.json	6DN2	train	2	2	56	True	False	False	PASS	
6DN3	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dn3.json	6DN3	train	2	2	56	True	False	False	PASS	
6DNR	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dnr.json	6DNR	train	1	1	107	True	False	False	PASS	
6DVK	/storage9920/home/tinghao.xia/Json_data/Simple_json/6dvk.json	6DVK	train	1	1	95	True	False	False	PASS	
6E1S	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e1s.json	6E1S	train	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
6E1T	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e1t.json	6E1T	train	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
6E1U	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e1u.json	6E1U	train	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
6E1V	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e1v.json	6E1V	train	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
6E1W	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e1w.json	6E1W	train	1	1	33	True	True	False	FAIL	NON_ACGU_SEQUENCE
6E7L	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e7l.json	6E7L	train	1	1	22	True	False	False	PASS	
6E80	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e80.json	6E80	train	1	1	36	True	False	False	PASS	
6E81	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e81.json	6E81	train	1	1	36	True	False	False	PASS	
6E82	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e82.json	6E82	train	1	1	36	True	False	False	PASS	
6E84	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e84.json	6E84	train	1	1	36	True	False	False	PASS	
6E8S	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e8s.json	6E8S	train	2	2	38	True	False	False	PASS	
6E8T	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e8t.json	6E8T	train	4	4	36	True	False	False	PASS	
6E8U	/storage9920/home/tinghao.xia/Json_data/Simple_json/6e8u.json	6E8U	train	1	1	37	True	False	False	PASS	
6EZ0	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ez0.json	6EZ0	train	1	1	27	True	False	False	PASS	
6FZ0	/storage9920/home/tinghao.xia/Json_data/Simple_json/6fz0.json	6FZ0	train	1	1	53	True	False	False	PASS	
6G7Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/6g7z.json	6G7Z	train	2	2	132	True	False	False	PASS	
6GE1	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ge1.json	6GE1	train	4	4	7	True	False	False	PASS	
6GYV	/storage9920/home/tinghao.xia/Json_data/Simple_json/6gyv.json	6GYV	train	1	1	192	True	False	False	PASS	
6GZK	/storage9920/home/tinghao.xia/Json_data/Simple_json/6gzk.json	6GZK	train	1	1	48	True	False	False	PASS	
6GZR	/storage9920/home/tinghao.xia/Json_data/Simple_json/6gzr.json	6GZR	train	1	1	48	True	False	False	PASS	
6H0R	/storage9920/home/tinghao.xia/Json_data/Simple_json/6h0r.json	6H0R	train	2	2	31	True	False	False	PASS	
6HAG	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hag.json	6HAG	train	1	1	43	True	False	False	PASS	
6HBT	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hbt.json	6HBT	train	1	1	18	True	False	False	PASS	
6HBX	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hbx.json	6HBX	train	1	1	18	True	False	False	PASS	
6HC5	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hc5.json	6HC5	train	1	1	18	True	False	False	PASS	
6HMI	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hmi.json	6HMI	train	2	2	11	True	False	False	PASS	
6HMO	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hmo.json	6HMO	train	2	2	11	True	False	False	PASS	
6HU6	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hu6.json	6HU6	train	4	4	19	True	False	False	PASS	
6HYK	/storage9920/home/tinghao.xia/Json_data/Simple_json/6hyk.json	6HYK	train	1	1	31	True	False	False	PASS	
6I1V	/storage9920/home/tinghao.xia/Json_data/Simple_json/6i1v.json	6I1V	train	2	2	9	True	False	False	PASS	
6I1W	/storage9920/home/tinghao.xia/Json_data/Simple_json/6i1w.json	6I1W	train	2	2	9	True	False	False	PASS	
6IA2	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ia2.json	6IA2	train	2	2	19	True	False	False	PASS	
6IZP	/storage9920/home/tinghao.xia/Json_data/Simple_json/6izp.json	6IZP	train	1	1	29	True	False	False	PASS	
6JBF	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jbf.json	6JBF	train	4	4	23	True	False	False	PASS	
6JBG	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jbg.json	6JBG	train	4	4	23	True	False	False	PASS	
6JJH	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jjh.json	6JJH	train	1	1	14	True	False	False	PASS	
6JJI	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jji.json	6JJI	train	1	1	14	True	False	False	PASS	
6JQ5	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jq5.json	6JQ5	train	2	2	82	True	False	False	PASS	
6JQ6	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jq6.json	6JQ6	train	1	1	81	True	False	False	PASS	
6JXM	/storage9920/home/tinghao.xia/Json_data/Simple_json/6jxm.json	6JXM	train	1	1	97	True	False	False	PASS	
6K84	/storage9920/home/tinghao.xia/Json_data/Simple_json/6k84.json	6K84	train	1	1	25	True	False	False	PASS	
6L0Y	/storage9920/home/tinghao.xia/Json_data/Simple_json/6l0y.json	6L0Y	train	2	2	22	True	False	False	PASS	
6MCI	/storage9920/home/tinghao.xia/Json_data/Simple_json/6mci.json	6MCI	train	1	1	57	True	True	False	FAIL	NON_ACGU_SEQUENCE
6MJ0	/storage9920/home/tinghao.xia/Json_data/Simple_json/6mj0.json	6MJ0	train	2	2	104	True	False	False	PASS	
6MXQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/6mxq.json	6MXQ	train	1	1	49	True	False	False	PASS	
6N2V	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n2v.json	6N2V	train	2	2	99	True	False	False	PASS	
6N5K	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5k.json	6N5K	train	1	1	125	True	False	False	PASS	
6N5N	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5n.json	6N5N	train	1	1	125	True	False	False	PASS	
6N5O	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5o.json	6N5O	train	1	1	126	True	False	False	PASS	
6N5P	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5p.json	6N5P	train	1	1	127	True	False	False	PASS	
6N5Q	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5q.json	6N5Q	train	1	1	128	True	False	False	PASS	
6N5S	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5s.json	6N5S	train	1	1	123	True	False	False	PASS	
6N5T	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n5t.json	6N5T	train	1	1	126	True	False	False	PASS	
6N8F	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n8f.json	6N8F	train	2	2	12	True	False	False	PASS	
6N8H	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n8h.json	6N8H	train	2	2	10	True	False	False	PASS	
6N8I	/storage9920/home/tinghao.xia/Json_data/Simple_json/6n8i.json	6N8I	train	2	2	12	True	False	False	PASS	
6NOA	/storage9920/home/tinghao.xia/Json_data/Simple_json/6noa.json	6NOA	train	1	1	56	True	False	False	PASS	
6OD9	/storage9920/home/tinghao.xia/Json_data/Simple_json/6od9.json	6OD9	train	2	2	75	True	False	False	PASS	
6OL3	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ol3.json	6OL3	train	1	1	112	True	False	False	PASS	
6OWL	/storage9920/home/tinghao.xia/Json_data/Simple_json/6owl.json	6OWL	train	3	3	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6P2H	/storage9920/home/tinghao.xia/Json_data/Simple_json/6p2h.json	6P2H	train	1	1	69	True	False	False	PASS	
6PK9	/storage9920/home/tinghao.xia/Json_data/Simple_json/6pk9.json	6PK9	train	1	1	20	True	False	False	PASS	
6PMO	/storage9920/home/tinghao.xia/Json_data/Simple_json/6pmo.json	6PMO	train	2	2	75	True	False	False	PASS	
6POM	/storage9920/home/tinghao.xia/Json_data/Simple_json/6pom.json	6POM	train	2	2	169	True	False	False	PASS	
6PQ7	/storage9920/home/tinghao.xia/Json_data/Simple_json/6pq7.json	6PQ7	train	1	1	37	True	False	False	PASS	
6PRV	/storage9920/home/tinghao.xia/Json_data/Simple_json/6prv.json	6PRV	train	4	4	58	True	False	False	PASS	
6Q57	/storage9920/home/tinghao.xia/Json_data/Simple_json/6q57.json	6Q57	train	1	1	89	True	False	False	PASS	
6Q8V	/storage9920/home/tinghao.xia/Json_data/Simple_json/6q8v.json	6Q8V	train	1	1	19	True	False	False	PASS	
6QIQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qiq.json	6QIQ	train	2	2	8	True	False	False	PASS	
6QIR	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qir.json	6QIR	train	4	4	8	True	False	False	PASS	
6QIS	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qis.json	6QIS	train	8	8	8	True	False	False	PASS	
6QIT	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qit.json	6QIT	train	4	4	8	True	False	False	PASS	
6QIV	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qiv.json	6QIV	train	1	1	8	True	False	False	PASS	
6QN3	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qn3.json	6QN3	train	2	2	50	True	False	False	PASS	
6QYZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/6qyz.json	6QYZ	train	5	5	120	True	False	False	PASS	
6R47	/storage9920/home/tinghao.xia/Json_data/Simple_json/6r47.json	6R47	train	2	2	50	True	False	False	PASS	
6SVS	/storage9920/home/tinghao.xia/Json_data/Simple_json/6svs.json	6SVS	train	2	2	77	True	False	False	PASS	
6T3K	/storage9920/home/tinghao.xia/Json_data/Simple_json/6t3k.json	6T3K	train	2	2	390	True	False	False	PASS	
6T3N	/storage9920/home/tinghao.xia/Json_data/Simple_json/6t3n.json	6T3N	train	1	1	398	True	False	False	PASS	
6T3R	/storage9920/home/tinghao.xia/Json_data/Simple_json/6t3r.json	6T3R	train	2	2	390	True	False	False	PASS	
6T3S	/storage9920/home/tinghao.xia/Json_data/Simple_json/6t3s.json	6T3S	train	1	1	398	True	False	False	PASS	
6TB7	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tb7.json	6TB7	train	1	1	52	True	False	False	PASS	
6TF0	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tf0.json	6TF0	train	1	1	52	True	False	False	PASS	
6TF1	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tf1.json	6TF1	train	1	1	52	True	False	False	PASS	
6TF2	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tf2.json	6TF2	train	1	1	52	True	False	False	PASS	
6TF3	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tf3.json	6TF3	train	1	1	52	True	False	False	PASS	
6TFE	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tfe.json	6TFE	train	1	1	52	True	False	False	PASS	
6TFF	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tff.json	6TFF	train	1	1	52	True	False	False	PASS	
6TFG	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tfg.json	6TFG	train	1	1	52	True	False	False	PASS	
6TFH	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tfh.json	6TFH	train	1	1	52	True	False	False	PASS	
6TNA	/storage9920/home/tinghao.xia/Json_data/Simple_json/6tna.json	6TNA	train	1	1	76	True	False	False	PASS	
6U6J	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u6j.json	6U6J	train	2	2	15	True	True	False	FAIL	NON_ACGU_SEQUENCE
6U79	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u79.json	6U79	train	1	1	37	True	False	False	PASS	
6U7Y	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u7y.json	6U7Y	train	2	2	22	True	True	False	FAIL	NON_ACGU_SEQUENCE
6U7Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u7z.json	6U7Z	train	2	2	22	True	True	False	FAIL	NON_ACGU_SEQUENCE
6U89	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u89.json	6U89	train	2	2	7	True	True	False	FAIL	NON_ACGU_SEQUENCE
6U8F	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u8f.json	6U8F	train	2	2	22	True	False	False	PASS	
6U8U	/storage9920/home/tinghao.xia/Json_data/Simple_json/6u8u.json	6U8U	train	2	2	14	True	True	False	FAIL	NON_ACGU_SEQUENCE
6UBU	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ubu.json	6UBU	train	1	1	67	True	False	False	PASS	
6UC7	/storage9920/home/tinghao.xia/Json_data/Simple_json/6uc7.json	6UC7	train	1	1	67	True	False	False	PASS	
6UC8	/storage9920/home/tinghao.xia/Json_data/Simple_json/6uc8.json	6UC8	train	1	1	67	True	False	False	PASS	
6UC9	/storage9920/home/tinghao.xia/Json_data/Simple_json/6uc9.json	6UC9	train	1	1	67	True	False	False	PASS	
6UES	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ues.json	6UES	train	1	1	119	True	False	False	PASS	
6UET	/storage9920/home/tinghao.xia/Json_data/Simple_json/6uet.json	6UET	train	1	1	119	True	False	False	PASS	
6UEY	/storage9920/home/tinghao.xia/Json_data/Simple_json/6uey.json	6UEY	train	4	4	50	True	True	False	FAIL	NON_ACGU_SEQUENCE
6UF1	/storage9920/home/tinghao.xia/Json_data/Simple_json/6uf1.json	6UF1	train	4	4	50	True	True	False	FAIL	NON_ACGU_SEQUENCE
6UFG	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ufg.json	6UFG	train	2	2	166	True	False	False	PASS	
6UFH	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ufh.json	6UFH	train	2	2	167	True	False	False	PASS	
6UFJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ufj.json	6UFJ	train	6	6	51	True	True	False	FAIL	NON_ACGU_SEQUENCE
6UFK	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ufk.json	6UFK	train	6	6	51	True	True	False	FAIL	NON_ACGU_SEQUENCE
6UFM	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ufm.json	6UFM	train	2	2	98	True	False	False	PASS	
6UGG	/storage9920/home/tinghao.xia/Json_data/Simple_json/6ugg.json	6UGG	train	2	2	77	True	False	False	PASS	
