PDB_ID	RELEASE_DATE	INITIAL_SPLIT	FINAL_SPLIT	FINAL_STATUS	EXCLUSION_REASON	EVALUATE_CHAIN_IDS	MASKED_CHAIN_IDS	TARGET_DIRECTORY
6QIV	2019-09-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6qiv
6QN3	2019-06-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6qn3
6QYZ	2019-06-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6qyz
6R47	2019-07-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6r47
6SVS	2020-01-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6svs
6T3K	2020-05-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6t3k
6T3N	2020-05-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6t3n
6T3R	2020-05-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6t3r
6T3S	2020-05-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6t3s
6TB7	2020-09-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tb7
6TF0	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tf0
6TF1	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tf1
6TF2	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tf2
6TF3	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tf3
6TFE	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tfe
6TFF	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tff
6TFG	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tfg
6TFH	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tfh
6TNA	1979-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6tna
6U6J	2019-11-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u6j
6U79	2020-08-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u79
6U7Y	2020-12-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u7y
6U7Z	2020-12-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u7z
6U89	2020-12-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u89
6U8F	2020-12-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u8f
6U8U	2020-12-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6u8u
6UBU	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ubu
6UC7	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6uc7
6UC8	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6uc8
6UC9	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6uc9
6UES	2019-12-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ues
6UET	2019-12-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6uet
6UEY	2019-12-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6uey
6UF1	2019-12-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6uf1
6UFG	2019-11-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ufg
6UFH	2019-11-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ufh
6UFJ	2019-12-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ufj
6UFK	2019-12-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ufk
6UFM	2019-12-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ufm
6UGG	2020-01-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ugg
6UGI	2020-01-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ugi
6UGJ	2020-01-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ugj
6UP0	2020-10-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6up0
6V9B	2020-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6v9b
6V9D	2020-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6v9d
6VA1	2020-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6va1
6VA2	2020-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6va2
6VA3	2020-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6va3
6VA4	2020-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6va4
6VAR	2020-12-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6var
6VEM	2020-11-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vem
6VMY	2020-06-10	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vmy
6VU1	2020-04-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vu1
6VUH	2020-06-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vuh
6VUI	2020-06-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vui
6VVJ	2020-04-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vvj
6VWT	2020-11-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vwt
6VWV	2020-11-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vwv
6VZC	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6vzc
6W3M	2020-09-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6w3m
6WJR	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wjr
6WJS	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wjs
6WLJ	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlj
6WLK	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlk
6WLL	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wll
6WLM	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlm
6WLN	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wln
6WLO	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlo
6WLQ	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlq
6WLR	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlr
6WLS	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wls
6WLT	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlt
6WLU	2020-07-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wlu
6WTL	2021-05-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wtl
6WTR	2021-05-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wtr
6WY2	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wy2
6WY3	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wy3
6WZR	2021-03-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wzr
6WZS	2021-03-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6wzs
6XB7	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xb7
6XKN	2021-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xkn
6XKO	2021-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xko
6XRQ	2021-07-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xrq
6XRZ	2020-08-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xrz
6XUR	2020-02-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xur
6XUS	2021-02-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xus
6XWJ	2020-05-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xwj
6XWW	2020-05-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xww
6XXA	2020-05-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xxa
6XXB	2020-05-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6xxb
6Y0T	2021-02-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6y0t
6Y0Y	2021-02-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6y0y
6Y3G	2020-12-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6y3g
6YL5	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6yl5
6YLB	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ylb
6YMC	2022-04-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ymc
6YMI	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ymi
6YMJ	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ymj
6YMK	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ymk
6YML	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6yml
6YMM	2020-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6ymm
6Z18	2020-09-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6z18
6ZPF	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zpf
6ZQ9	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zq9
6ZR1	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zr1
6ZRL	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zrl
6ZRS	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zrs
6ZW3	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zw3
6ZWU	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zwu
6ZX5	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zx5
6ZX8	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zx8
6ZXZ	2020-12-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zxz
6ZYB	2020-12-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/6zyb
7A3Y	2021-03-10	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a3y
7A9L	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9l
7A9N	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9n
7A9O	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9o
7A9P	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9p
7A9Q	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9q
7A9R	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9r
7A9S	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9s
7A9T	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7a9t
7D12	2021-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d12
7D7W	2020-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d7w
7D7X	2020-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d7x
7D7Y	2020-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d7y
7D7Z	2020-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d7z
7D81	2020-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d81
7D82	2020-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7d82
7DD4	2021-06-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7dd4
7E9E	2021-11-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7e9e
7E9I	2021-11-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7e9i
7EAF	2021-06-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eaf
7EAG	2021-06-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eag
7ECJ	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ecj
7ECK	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eck
7ECL	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ecl
7ECM	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ecm
7ECN	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ecn
7ECO	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eco
7ECP	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ecp
7EDL	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7edl
7EDM	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7edm
7EDN	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7edn
7EDT	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7edt
7EDU	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7edu
7EEM	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eem
7EFG	2022-04-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7efg
7EFH	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7efh
7EI7	2022-03-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ei7
7EI8	2022-03-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ei8
7EI9	2022-03-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ei9
7EIA	2022-03-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eia
7ELP	2021-06-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7elp
7ELQ	2021-06-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7elq
7ELR	2021-06-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7elr
7ELS	2021-06-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7els
7EOG	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eog
7EOH	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eoh
7EOI	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eoi
7EOJ	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eoj
7EOK	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eok
7EOL	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eol
7EOM	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eom
7EON	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eon
7EOO	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eoo
7EOP	2021-11-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eop
7EQJ	2022-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7eqj
7EXY	2022-03-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7exy
7EZ0	2021-08-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ez0
7EZ2	2021-08-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ez2
7F8Z	2022-07-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7f8z
7FHI	2021-12-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7fhi
7FJ0	2021-12-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7fj0
7JJD	2020-12-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jjd
7JJE	2020-12-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jje
7JJF	2020-12-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jjf
7JJU	2020-09-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jju
7JNH	2021-01-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jnh
7JRR	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jrr
7JRS	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jrs
7JRT	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7jrt
7JU1	2020-10-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ju1
7K16	2020-10-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7k16
7K4L	2021-09-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7k4l
7KD1	2021-03-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kd1
7KGA	2021-06-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kga
7KJU	2020-12-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kju
7KUB	2022-06-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kub
7KUC	2022-06-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kuc
7KUD	2022-06-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kud
7KUK	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kuk
7KUM	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kum
7KUN	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kun
7KUO	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kuo
7KUP	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kup
7KVT	2022-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kvt
7KVU	2022-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kvu
7KVV	2022-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7kvv
7L0Z	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7l0z
7L3R	2021-05-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7l3r
7LJY	2021-04-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ljy
7LNE	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lne
7LNF	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lnf
7LNG	2021-09-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lng
7LO9	2021-12-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lo9
7LVA	2021-03-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lva
7LYF	2021-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lyf
7LYG	2021-05-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lyg
7LYJ	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7lyj
7M3V	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7m3v
7MKT	2022-11-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7mkt
7MKY	2021-05-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7mky
7MLW	2022-01-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7mlw
7OA3	2021-06-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7oa3
7OAV	2021-06-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7oav
7OAW	2021-06-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7oaw
7OAX	2021-06-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7oax
7OUO	2022-03-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ouo
7POF	2022-03-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7pof
7PS8	2023-04-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ps8
7PTK	2022-10-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ptk
7PTL	2022-10-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ptl
7PTQ	2022-10-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7ptq
7PTS	2022-10-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7pts
7Q48	2022-11-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q48
7Q6L	2022-11-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q6l
7Q7X	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q7x
7Q7Y	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q7y
7Q7Z	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q7z
7Q80	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q80
7Q81	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q81
7Q82	2022-03-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7q82
7QA2	2022-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7qa2
7QDU	2022-12-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7qdu
7QP2	2022-07-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7qp2
7QSH	2023-01-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7qsh
7QTN	2023-01-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7qtn
7QUA	2023-01-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7qua
7R6N	2022-05-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7r6n
7REX	2021-12-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7rex
7RWR	2022-07-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7rwr
7SAM	2021-12-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7sam
7SHX	2022-10-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7shx
7SXP	2023-05-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7sxp
7TD7	2022-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7td7
7TDA	2022-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tda
7TDB	2022-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tdb
7TDC	2022-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tdc
7TZR	2022-05-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tzr
7TZS	2022-05-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tzs
7TZT	2022-05-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tzt
7TZU	2022-05-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/7tzu
